journal_title,journal_url,is_predatory
Población y Desarrollo,http://revistascientificas.una.py/index.php/re/index,0
Biogeographia,https://escholarship.org/uc/biogeographia,0
Львівський клінічний вісник,http://lkv.biz/en,0
Revista Maracanan,http://www.e-publicacoes.uerj.br/index.php/maracanan,0
Zurnal hromatograficnogo tovaristva,http://zht.igns.gov.ua/index.php/en,0
"Revista de Política Judiciária, Gestão e Administração da Justiça",http://indexlaw.org/index.php/revistapoliticiajudiciaria/index,0
Revista Interuniversitaria de Formación del Profesorado,https://recyt.fecyt.es/index.php/rifop/index,0
Економіка та право,http://economiclaw.kiev.ua,0
Social Analysis,https://www.berghahnjournals.com/view/journals/social-analysis/social-analysis-overview.xml,0
Psicológica,https://psicologicajournal.com,0
Revista de Filología Española,http://revistadefilologiaespañola.revistas.csic.es/index.php/rfe,0
Cuadernos de Estudios Gallegos,http://estudiosgallegos.revistas.csic.es/index.php/estudiosgallegos,0
Ruch Biblijny i Liturgiczny,https://rbl.ptt.net.pl,0
Anales del Jardín Botánico de Madrid,http://rjb.revistas.csic.es,0
Studia Historica: Historia Moderna,http://revistas.usal.es/index.php/studia_historica,0
Historia de la Educación,http://revistas.usal.es/index.php/0212-0267,0
Anuario Musical,http://anuariomusical.revistas.csic.es,0
"Современные инновации, системы и технологии",https://oajmist.com,0
Cardiology Discovery,https://journals.lww.com/cd/pages/default.aspx,0
Intelligent Medicine,https://www.journals.elsevier.com/intelligent-medicine,0
Journal of Orthopaedic Reports,https://www.journals.elsevier.com/journal-of-orthopaedic-reports,0
Dialogues in Health,https://www.journals.elsevier.com/dialogues-in-health,0
Semestre Economico,http://semestreeconomico.unap.edu.pe/index.php/revista,0
Telematics and Informatics Reports,https://www.journals.elsevier.com/telematics-and-informatics-reports,0
Eclética Química,http://revista.iq.unesp.br/ojs/index.php/ecletica,0
Архивъ внутренней медицины,http://www.medarhive.ru,0
Biomedical Photonics,http://www.pdt-journal.com,0
BRICS Law Journal,http://www.bricslawjournal.com,0
EAI Endorsed Transactions on Smart Cities,https://publications.eai.eu/index.php/sc/index,0
Ибероамериканские тетради,https://www.iberpapers.org,0
Детские инфекции (Москва),http://detinf.elpub.ru,0
Brodogradnja,http://www.fsb.hr/brodogradnja,0
Antropologías del Sur,http://revistas.academia.cl/index.php/rantros,0
Kemija u Industriji,http://www.hdki.hr/kui,0
Scientia Marina,http://scientiamarina.revistas.csic.es,0
Distúrbios da Comunicação,https://revistas.pucsp.br/index.php/dic,0
Jurnal MIPA,http://journal.unnes.ac.id/nju/index.php/jm,0
Cultur,http://periodicos.uesc.br/index.php/cultur/index,0
Inscriptions,https://www.tankebanen.no/inscriptions,0
DIE ERDE: Journal of the Geographical Society of Berlin,http://www.die-erde.org,0
Novitates Theriologicae,http://terioshkola.org.ua/en/novitates.htm,0
Vikalpa,https://journals.sagepub.com/home/vik,0
Revista Costarricense de Psicología,http://www.rcps-cr.org,0
Malacologica Bohemoslovaca,http://mollusca.sav.sk,0
Journal of Early Childhood Education Research,https://journal.fi/jecer/index,0
JDE (Journal of Developing Economies),https://e-journal.unair.ac.id/jde,0
Revija za Sociologiju,https://hrcak.srce.hr/ojs/index.php/rzs/index,0
Glasnik Etnografskog Instituta SANU,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-0861,0
Geološki Anali Balkanskoga Poluostrva,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-0608,0
Fizička Kultura,http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-3828&lang=en,0
Zbornik Radova Pravnog Fakulteta u Nišu,http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-8501&lang=en,0
Science of Sintering,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-820x,0
Vjesnik Arheološkog muzeja u Zagrebu,https://hrcak.srce.hr/vjesnik-amz?lang=en,0
Glasnik Srpskog Geografskog Društva,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-3593,0
Balcanica,http://www.balcanica.rs,0
Psihološka Istraživanja,http://scindeks.ceon.rs/journaldetails.aspx?issn=0352-7379&lang=en,0
Pravni Vjesnik,http://hrcak.srce.hr/ojs/index.php/pravni-vjesnik/index,0
Acta Stomatologica Naissi,http://scindeks.ceon.rs/journaldetails.aspx?issn=0352-5252&lang=en,0
Turističko Poslovanje,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-3099&lang=en,0
Acta Clinica Croatica,https://hrcak.srce.hr/acta-clinica-croatica,0
Podzemni Radovi,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-2904&lang=en,0
Festival dell'Architettura Magazine,https://www.famagazine.it/index.php/famagazine/index,0
Selekcija i Semenarstvo,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-5881&lang=en,0
Marketing (Beograd. 1991),http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-3471&lang=en,0
Токови историје,http://tokovi.istorije.rs,0
Zbornik Radova Filozofskog Fakulteta u Prištini,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-3293&lang=en,0
Arhitektura i Urbanizam,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-6055&lang=en,0
Facta Universitatis. Series: Economics and Organization,http://casopisi.junis.ni.ac.rs/index.php/fueconorg,0
"NBP: Nauka, bezbednost, policija",https://scindeks.ceon.rs/journaldetails.aspx?issn=0354-8872&lang=en,0
Estudios Geologicos,http://estudiosgeol.revistas.csic.es,0
Geographica Pannonica,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-8724&lang=en,0
Acta Agriculturae Serbica,http://scindeks.ceon.rs/journaldetails.aspx?issn=0354-9542&lang=en,0
Geotecnia,https://impactum-journals.uc.pt/geotecnia,0
Statistica,http://rivista-statistica.unibo.it,0
Materiales de Construccion,http://materconstrucc.revistas.csic.es,0
Hrvatski Dijalektološki Zbornik,http://hrcak.srce.hr/hrvatski-dijalektoloski-zbornik?lang=en,0
Nastava i Vaspitanje,http://scindeks.ceon.rs/journaldetails.aspx?issn=0547-3330&lang=en,0
Narodna Umjetnost,http://hrcak.srce.hr/narodna-umjetnost,0
European Journal of Pharmaceutical Sciences,https://www.journals.elsevier.com/european-journal-of-pharmaceutical-sciences,0
Безопасность техногенных и природных систем,https://btps.elpub.ru,0
Journal of Human Growth and Development,http://www.journals.usp.br/jhgd,0
Forma y Función,http://www.revistas.unal.edu.co/index.php/formayfuncion,0
Literatura Mexicana,https://revistas-filologicas.unam.mx/literatura-mexicana,0
Infectio,http://www.revistainfectio.org/index.php/infectio,0
Estudios Sociales,http://www.ciad.mx/estudiosociales/index.php/es/index,0
Anales de Antropología,http://www.revistas.unam.mx/index.php/antropologia,0
Estudios Gerenciales,http://www.icesi.edu.co/estudios_gerenciales/en,0
Publica,https://journal.uinsgd.ac.id/index.php/publica/index,0
Brown Journal of Hospital Medicine,https://sites.brown.edu/bjhm,0
Pteridines,https://www.degruyter.com/view/j/pteridines,0
South African Journal of Agricultural Extension,https://sajae.co.za,0
RUDN Journal of Ecology and Life Safety,https://journals.rudn.ru/ecology,0
Discrete and Continuous Models and Applied Computational Science,http://journals.rudn.ru/miph,0
Высшее образование в России,https://vovr.elpub.ru,0
"Training, Language and Culture",https://rudn.tlcjournal.org,0
Polylinguality and Transcultural Practices,http://journals.rudn.ru/polylinguality,0
Russian Language Studies,http://journals.rudn.ru/russian-language-studies/index,0
RUDN Journal of Law,http://journals.rudn.ru/law,0
JAS (Jurnal Akuntansi Syariah),https://ejournal.stiesyariahbengkalis.ac.id/index.php/jas,0
Redieluz,https://www.produccioncientificaluz.org/index.php/redieluz,0
Revista de Historia,http://www.revistas.una.ac.cr/historia,0
Agronomía Mesoamericana,http://revistas.ucr.ac.cr/index.php/agromeso,0
Journal of Biomedical Science,https://jbiomedsci.biomedcentral.com,0
Frontiers in Engineering and Built Environment,https://www.emeraldgrouppublishing.com/journal/febe,0
Logista: Jurnal Ilmiah Pengabdian Kepada Masyarakat,http://logista.fateta.unand.ac.id,0
WikiJournal of Medicine,https://www.wikijmed.org,0
The Global Psychotherapist,https://www.positum.org/ppt-journal,0
Polarforschung,https://www.polarforschung.net,0
Tydskrif vir Letterkunde,https://letterkunde.africa,0
Nordic Journal of STEM Education,https://www.ntnu.no/ojs/index.php/njse/index,0
Archivo Español de Arqueología,http://aespa.revistas.csic.es,0
Journal of Higher Education Policy and Leadership Studies,https://johepal.com,0
Revista Chilena de Literatura,http://www.revistaliteratura.uchile.cl,0
Essays in French Literature and Culture,https://essaysinfrenchliteratureandculture.com,0
Geografares,https://periodicos.ufes.br/geografares/index,0
Studia Anglica Posnaniensia,https://sciendo.com/journal/stap,0
Revista Sociedade & Natureza,http://www.seer.ufu.br/index.php/sociedadenatureza,0
Cadernos de Estudos Lingüísticos,https://periodicos.sbu.unicamp.br/ojs/index.php/cel/index,0
Cleaner Production Letters,https://www.journals.elsevier.com/cleaner-production-letters,0
JPFT (Jurnal Pendidikan Fisika dan Teknologi),https://jurnalfkip.unram.ac.id/index.php/jpft/index,0
Ahmar Metastasis Health Journal,https://journal.ahmareduc.or.id/index.php/amhj/index,0
Pesquisa Agropecuária Brasileira,http://www.scielo.br/scielo.php?pid=0100-204x&script=sci_serial,0
Política y Estrategia,http://www.politicayestrategia.cl,0
Българско е-Списание за Археология,https://be-ja.org,0
Cirugía y Cirujanos,https://cirugiaycirujanos.com,0
Arhiv za farmaciju,https://scindeks.ceon.rs/journaldetails.aspx?issn=0004-1963,0
Ekonomski Anali,http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali,0
Croatica Chemica Acta,http://cca.hkd.hr,0
Телекинет,https://telecinet.com/telekinet,0
Foundations of Computing and Decision Sciences,https://sciendo.com/journal/fcds,0
Fisioterapia em Movimento,https://periodicos.pucpr.br/index.php/fisio,0
Nova Economia,http://revistas.face.ufmg.br/index.php/novaeconomia,0
Journal of Global Health Economics and Policy,http://www.joghep.org,0
Jurnal Inovasi Pendidikan dan Pembelajaran Sekolah Dasar,http://ejournal.unp.ac.id/index.php/jippsd/index,0
POCUS Journal,https://pocusjournal.com,0
Ahmar Metakarya,https://journal.ahmareduc.or.id/index.php/amjpm,0
Уфимский археологический вестник,https://uavestnik.ru/en,0
Vetor,https://periodicos.furg.br/vetor,0
Actualidades en Psicología,http://revistas.ucr.ac.cr/index.php/actualidades,0
KONA Powder and Particle Journal,http://www.kona.or.jp/jp/journal/index.html,0
Revista Facultad Nacional de Agronomía Medellín,http://www.revistas.unal.edu.co/index.php/refame,0
Synthesis (La Plata),https://www.synthesis.fahce.unlp.edu.ar,0
"Ciencia, Docencia y Tecnología",http://pcient.uner.edu.ar/index.php/cdyt/index,0
Industrija,http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-0373&lang=en,0
Filozofska Istraživanja,http://hrcak.srce.hr/filozofska-istrazivanja,0
"Zbornik Radova: Elektrotehnički Institut ""Nikola Tesla""",http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-8528&lang=en,0
Praxis Medica,http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-8773&lang=en,0
Istorija 20. Veka,http://istorija20veka.rs/home-page,0
Chemical and Biochemical Engineering Quarterly,http://silverstripe.fkit.hr/cabeq,0
Revenue,http://ejournal.radenintan.ac.id/index.php/rjmbi/index,0
"Arid Zone Journal of Engineering, Technology and Environment",https://www.azojete.com.ng/index.php/azojete,0
Archiwum Filozofii Prawa i Filozofii Społecznej,https://archiwum.ivr.org.pl/en,0
Тазовая хирургия и онкология,https://ok.abvpress.ru,0
Bulletin of Integrative Psychiatry,http://dev.buletindepsihiatrie.ro,0
Visualidades,http://www.revistas.ufg.br/index.php/visual/index,0
Communications in Combinatorics and Optimization,http://comb-opt.azaruniv.ac.ir,0
Revista de Geografía Espacios,http://revistas.academia.cl/index.php/esp/index,0
Наукові праці Лісівничої академії наук України,http://fasu.nltu.edu.ua,0
Людина і довкілля: Проблеми неоекології,https://periodicals.karazin.ua/humanenviron/index,0
Вісник Харківського національного університету імені В. Н. Каразіна Серія: «Право»,https://periodicals.karazin.ua/law/index,0
Qualitative Studies,http://ojs.statsbiblioteket.dk/index.php/qual/index,0
Revista Multitexto,http://www.ead.unimontes.br/multitexto,0
Український журнал серцево-судинної хірургії,http://cvs.org.ua,0
Scientific Drilling,http://www.scientific-drilling.net,0
Caminhos da História,https://www.periodicos.unimontes.br/index.php/caminhosdahistoria,0
Beoiberistika,http://beoiberistica.fil.bg.ac.rs,0
Brazilian Journal of Oceanography,http://www.scielo.br/scielo.php?script=sci_serial&pid=1679-8759&lng=pt&nrm=iso,0
Annals of Pediatric Endocrinology & Metabolism,http://e-apem.org,0
Qualifizierung für Inklusion,https://www.qfi-oz.de,0
Системи обробки інформації,http://www.hups.mil.gov.ua/periodic-app/journal/soi/eng,0
"Revista Latinoamericana en Ciencias Sociales, Niñez y Juventud",http://revistaumanizales.cinde.org.co,0
Claraboia,http://seer.uenp.edu.br/index.php/claraboia/index,0
Ciencia UNEMI,http://ojs.unemi.edu.ec/index.php/cienciaunemi,0
Jurnal Pembangunan dan Alam Lestari,http://jpal.ub.ac.id,0
Revista Brasileira de Odontologia,http://revista.aborj.org.br/index.php/rbo,0
Terr@ Plural,http://www.revistas2.uepg.br/index.php/tp/index,0
"Revista de Direitos Sociais, Seguridade e Previdência Social",http://indexlaw.org/index.php/revistadssps/index,0
Central and Eastern European Migration Review,http://www.ceemr.uw.edu.pl,0
"Proceedings of the American Mathematical Society, Series B",http://www.ams.org/bproc,0
Dikê,http://www.apps.buap.mx/ojs3/index.php/dike/index,0
Therya,http://132.248.10.25/therya/index.php/therya,0
Revista Rupturas,http://investiga.uned.ac.cr/revistas/index.php/rupturas,0
Translation and Interpreting : the International Journal of Translation and Interpreting Research,http://trans-int.org/index.php/transint,0
Rocznik Andragogiczny,https://apcz.umk.pl/czasopisma/index.php/ra/index,0
"Вісник Харківського національного університету імені В.Н. Каразіна. Серія: Соціологічні дослідження сучасного суспільства: методологія, теорія, методи",https://periodicals.karazin.ua/ssms/index,0
Revista Valore,http://revistavalore.emnuvens.com.br,0
Revista Chilena de Relaciones Internacionales,http://www.rchri.cl,0
Journal of International Social Studies,http://www.iajiss.org/index.php/iajiss,0
Agrarian,http://ojs.ufgd.edu.br/index.php/agrarian,0
"3L Language, Linguistics and Literature: The Southeast Asian Journal of English Language Studies",http://ejournals.ukm.my/3l,0
Revista de la Facultad de Medicina Humana,http://revistas.urp.edu.pe/index.php/rfmh,0
Pensamiento Educativo: Revista de Investigación Educacional Latinoamericana,http://pensamientoeducativo.uc.cl,0
Indonesian Journal for Health Sciences,http://journal.umpo.ac.id/index.php/ijhs,0
Siglo Cero,http://revistas.usal.es/index.php/0210-1696/index,0
Limbaj si Context,http://www.usarb.md/limbaj_context,0
Boletim da Sociedade Paranaense de Matemática,http://www.periodicos.uem.br/ojs/index.php/bsocparanmat/index,0
Jurnal Geografi,http://journal.unnes.ac.id/nju/index.php/jg,0
Magallanica: Revista de Historia Moderna,http://fh.mdp.edu.ar/revistas/index.php/magallanica/index,0
Lindbergia,http://www.lindbergia.org,0
Heimen,https://www.idunn.no/heimen,0
Acta Medica Academica,http://www.ama.ba,0
Revista Brasileira de Estudos da Presença,http://seer.ufrgs.br/presenca,0
Revista Agrogeoambiental,http://agrogeoambiental.ifsuldeminas.edu.br,0
Comparative Cinema,http://www.ocec.eu/cinemacomparative,0
Akuisisi,http://fe.ummetro.ac.id/ejournal/index.php/ja/index,0
Scholarpedia,http://www.scholarpedia.org,0
